t,ax,ay,yawRate,steer,gas,t_sec,yaw,yaw_rad,ax_world,ay_world,angular_accel,x_world,y_world
4528.0,-1.6443,-0.6961,69.1768,3646.0,4002.0,4.528,14.932612999999945,0.26062326277610703,-1.4093982595241212,-1.0963002536031714,294.4348066298356,-0.8546452366074022,-0.21968269005997465
4708.0,-2.0988,-3.5635,117.9268,3774.0,4002.0,4.708,36.15943700000002,0.6311012313174612,0.4080615262151155,-4.115456169226322,270.8333333333324,-1.0041994629116597,-0.43336482868269566
4887.0,-2.1383,-3.9196,137.0427,3822.0,4002.0,4.887,60.690080299999934,1.0592417245347467,2.371061244184945,-3.7833397450300623,106.79273743016795,-1.0769516590781856,-0.7670818330835742
5067.0,-2.4049,-4.6799,179.2988,3850.0,4002.0,5.067,92.96386430000004,1.6225255174122142,4.797987958344892,-2.1597035841933074,234.75611111111036,-0.9946554822444287,-1.1726375744190274
5248.0,-1.8224,-6.028,225.5183,3858.0,4004.0,5.248,133.78267660000006,2.334948188800774,5.612995904243147,2.8552062515604115,255.3563535911602,-0.7280147456093524,-1.4869069911989723
5607.0,-2.1571,-6.2858,280.8842,3854.0,4002.0,5.607,234.62010440000006,4.094893313152836,-3.8760572828773188,5.398198031737414,154.22256267409475,-0.6987028707369451,-1.4145117788695187
5787.0,-2.5727,-5.9614,290.4573,3850.0,4016.0,5.787,286.9024184,5.007391833014362,-6.451868781327392,0.7283299242328283,53.18388888888872,-0.893046657477486,-1.3546154541731172
6129.0,-3.9544,-6.8885,252.7744,3620.0,4002.0,6.129,373.3512631999999,6.516208809319939,-2.2568281713396767,-7.615473604119944,-110.18391812865498,-1.526267502517087,-2.1315486918822373
6327.0,-3.5432,-5.5232,246.311,3464.0,4002.0,6.327,422.1208412,7.367398520228131,3.2253243155435083,-5.714655504889494,-32.643434343434315,-1.7664234299155521,-2.805389499706471
6669.0,-3.6635,-6.0399,200.8537,3544.0,4002.0,6.669,490.81280659999993,8.566299486124153,6.965718382678369,1.174900707811792,-132.91608187134517,-1.366499928692218,-3.8318752631961903
7227.0,-2.7871,-5.3864,115.3049,3726.0,4004.0,7.227,555.1529408,9.689246669089163,1.2822107251292973,5.927661176751198,-153.3132616487453,-0.31475890331919554,-3.6610075300414557
7389.0,-2.2508,-4.5744,-2.561,866.0,4002.0,7.389,554.7380588,9.682005612181904,1.0130172066809533,4.996501990289638,-727.5672839506177,0.017170888909622706,-3.480272570569823
7586.0,-2.5107,-5.3671,52.1341,3866.0,4002.0,7.586,565.0084765,9.861258216602009,0.006355880769932654,5.925313198707697,277.64010152284254,0.42106057323134427,-3.0305344547404873
7748.0,-2.8762,-4.7677,114.8781,3876.0,4002.0,7.748,583.6187287,10.186068392118527,-1.206812870915209,5.435723725925866,387.3086419753089,0.7215216100547555,-2.518043916382099
7928.0,-2.9153,-6.6944,153.3232,3858.0,4002.0,7.928,611.2169047,10.667747430863404,-5.3991981573960945,4.91554927827711,213.58388888888928,0.880433186225579,-1.789346188256602
8109.0,-3.267,-8.2779,187.5915,3860.0,4002.0,8.109,645.1709662,11.260357598463047,-8.844383167682224,0.9868149741564292,189.32762430939212,0.7504767675298032,-1.024271094050956
8288.0,-3.7843,-7.2118,224.4207,3860.0,4002.0,8.288,685.3422715,11.961479140771898,-7.213982827384591,-3.780137232456016,205.74972067039084,0.39081310758882204,-0.38876924535469426
8468.0,-4.0335,-6.1735,251.9512,3862.0,4002.0,8.468,730.6934875,12.753007179755029,-2.8179304758767962,-6.814726137793416,152.9472222222224,-0.06216079396018026,0.02948576613458065
8648.0,-6.6745,-6.9686,275.9451,3866.0,4002.0,8.648,780.3636054999998,13.619914278709128,2.7564740258327167,-9.247279986834485,133.2994444444448,-0.4258249370722028,0.14812890605041917
8828.0,-6.4821,-7.2657,281.4939,3864.0,4002.0,8.828,831.0325074999997,14.504253446979465,9.10804686030221,-3.442600658011187,30.826666666666558,-0.4943883619104347,0.1552317846466956
9008.0,-6.3301,-6.7257,264.5732,3862.0,4002.0,9.008,878.6556834999997,15.335434668436207,8.3438831871411,3.960406527030282,-94.0038888888891,-0.2926099714852958,0.2906518347187528
9188.0,-6.628,-6.775,239.4512,3856.0,4002.0,9.188,921.7568995,16.087692799249474,3.644569536496869,8.749178355345089,-139.56666666666544,0.0272524719223457,0.7095452635039968
9368.0,-5.8416,-6.8033,227.7439,3846.0,4002.0,9.368,962.7508015,16.80317136238936,-3.3736502795611343,8.308288947865083,-65.04055555555568,0.2378086462722036,1.3976272542000645
9547.0,-5.3063,-5.9119,234.8171,3822.0,4002.0,9.547,1004.7830624000001,17.536772707151638,-7.070164549155475,3.622175388887893,39.5150837988827,0.22065992177840502,2.1979446888054026
9728.0,-4.5266,-5.5168,229.4817,3818.0,4002.0,9.728,1046.3192500999999,18.261715941243004,-6.826190664096895,-2.0804592803985344,-29.477348066298596,-0.020313240922135656,2.939046291167
9908.0,-3.8956,-4.7328,249.3293,3808.0,4002.0,9.908,1091.1985240999998,19.04500703844769,-2.902275647643587,-5.399249139009516,110.26444444444462,-0.3539887911659945,3.501117737433744
10088.0,-5.2502,-6.0942,251.7683,3806.0,4002.0,10.088,1136.5168180999997,19.835960480134478,2.186359747704081,-7.741040287559506,13.55000000000014,-0.6168262855842415,3.812379478383561
10267.0,-4.7322,-7.5167,253.8415,3284.0,4002.0,10.267,1181.9544465999998,20.628996701757494,8.333881510712455,-3.072607149540122,11.582122905027836,-0.611177674215427,4.023462581760798
10447.0,-4.424,-8.3558,227.3476,2980.0,4002.0,10.447,1222.8770145999997,21.343230251728762,8.570398938212417,3.9924217813111227,-147.18833333333356,-0.3278165807604372,4.365079386066912
11166.0,-4.0224,-8.9644,50.0915,2576.0,4002.0,11.166,1258.8928030999998,21.971824343755674,4.194868347647426,8.885001331789756,-246.53143254520126,2.9726369006307225,10.322847905639719
11886.0,-5.1304,-5.6728,-1.7683,2980.0,2874.0,11.886,1257.6196271,21.949603230598303,5.361583700309823,5.454822107509283,-72.02750000000012,9.057125710901406,19.1166823928379
12066.0,-2.8814,-4.8715,8.6585,2992.0,2886.0,12.066,1259.1781571,21.976804710589413,2.9509773261710786,4.829669867643563,57.926666666666186,10.673859578837037,21.471622318349123
12246.0,-2.7801,-3.7636,1.7988,2992.0,2886.0,12.246,1259.5019410999998,21.982455807454688,2.8127106510227495,3.7392913451111536,-38.109444444444506,12.381725271865788,23.947715283441923
